phrase,id,position,corresponding_text
By the time she had caught the flamingo and brought it back,2568,96119,"By the time she had caught the flamingo and brought it back,"
the fight was over,2569,96179," the fight was over,"
and both the hedgehogs were out of sight: “but it doesn’t matter much,2570,96199," and both the hedgehogs were out of sight: “but it doesn’t matter much,"
” thought Alice,2571,96270,"” thought Alice,"
“as all the arches are gone from this side of the ground,2572,96286, “as all the arches are gone from this side of the ground.
” So she tucked it away under her arm,2573,96344,"” So she tucked it away under her arm,"
that it might not escape again,2574,96382," that it might not escape again,"
and went back for a little more conversation with her friend,2575,96414," and went back for a little more conversation with her friend.

"
When she got back to the Cheshire Cat,2576,96478,"When she got back to the Cheshire Cat,"
she was surprised to find quite a large crowd collected round it: there was a dispute going on between the executioner,2577,96516," she was surprised to find quite a large crowd collected round it: there was a dispute going on between the executioner,"
the King,2578,96636," the King,"
and the Queen,2579,96646," and the Queen,"
who were all talking at once,2580,96661," who were all talking at once,"
while all the rest were quite silent,2581,96691," while all the rest were quite silent,"
and looked very uncomfortable,2582,96729," and looked very uncomfortable.

"
The moment Alice appeared,2583,96762,"The moment Alice appeared,"
she was appealed to by all three to settle the question,2584,96788," she was appealed to by all three to settle the question,"
and they repeated their arguments to her,2585,96845," and they repeated their arguments to her,"
though,2586,96887," though,"
as they all spoke at once,2587,96895," as they all spoke at once,"
she found it very hard indeed to make out exactly what they said,2588,96922," she found it very hard indeed to make out exactly what they said.

"
The executioner’s argument was,2589,96990,"The executioner’s argument was,"
that you couldn’t cut off a head unless there was a body to cut it off from: that he had never had to do such a thing before,2590,97021," that you couldn’t cut off a head unless there was a body to cut it off from: that he had never had to do such a thing before,"
and he wasn’t going to begin at his time of life,2591,97147," and he wasn’t going to begin at his time of life.

"
The King’s argument was,2592,97199,"The King’s argument was,"
that anything that had a head could be beheaded,2593,97223," that anything that had a head could be beheaded,"
and that you weren’t to talk nonsense,2594,97272," and that you weren’t to talk nonsense.

"
The Queen’s argument was,2595,97313,"The Queen’s argument was,"
that if something wasn’t done about it in less than no time she’d have everybody executed,2596,97338," that if something wasn’t done about it in less than no time she’d have everybody executed,"
all round,2597,97429, all round. (
It was this last remark that had made the whole party look so grave and anxious,2598,97442,"It was this last remark that had made the whole party look so grave and anxious.)

"
Alice could think of nothing else to say but “It belongs to the Duchess: you’d better ask her about it,2599,97525,"Alice could think of nothing else to say but “It belongs to the Duchess: you’d better ask her about it.”

"
“She’s in prison,2600,97631,"“She’s in prison,"
” the Queen said to the executioner: “fetch her here,2601,97648,” the Queen said to the executioner: “fetch her here.
” And the executioner went off like an arrow,2602,97701,"” And the executioner went off like an arrow.

"
The Cat’s head began fading away the moment he was gone,2603,97748,"The Cat’s head began fading away the moment he was gone,"
and,2604,97804," and,"
by the time he had come back with the Duchess,2605,97809," by the time he had come back with the Duchess,"
it had entirely disappeared,2606,97856, it had entirely disappeared;
so the King and the executioner ran wildly up and down looking for it,2607,97885," so the King and the executioner ran wildly up and down looking for it,"
while the rest of the party went back to the game,2608,97956," while the rest of the party went back to the game.
"
CHAPTER IX,2609,98008,"CHAPTER IX.
"
The Mock Turtle’s Story,2610,98020,"The Mock Turtle’s Story

"
“You can’t think how glad I am to see you again,2611,98045,"“You can’t think how glad I am to see you again,"
you dear old thing!” said the Duchess,2612,98093," you dear old thing!” said the Duchess,"
as she tucked her arm affectionately into Alice’s,2613,98132," as she tucked her arm affectionately into Alice’s,"
and they walked off together,2614,98183," and they walked off together.

"
Alice was very glad to find her in such a pleasant temper,2615,98215,"Alice was very glad to find her in such a pleasant temper,"
and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen,2616,98273," and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.

"
“When I’m a Duchess,2617,98392,"“When I’m a Duchess,"
” she said to herself,2618,98412,"” she said to herself, ("
not in a very hopeful tone though,2619,98436,"not in a very hopeful tone though),"
“I won’t have any pepper in my kitchen at all,2620,98471, “I won’t have any pepper in my kitchen at all.
Soup does very well without—Maybe it’s always pepper that makes people hot-tempered,2621,98518," Soup does very well without—Maybe it’s always pepper that makes people hot-tempered,"
” she went on,2622,98603,"” she went on,"
very much pleased at having found out a new kind of rule,2623,98617," very much pleased at having found out a new kind of rule,"
“and vinegar that makes them sour—and camomile that makes them bitter—and—and barley-sugar and such things that make children sweet-tempered,2624,98675, “and vinegar that makes them sour—and camomile that makes them bitter—and—and barley-sugar and such things that make children sweet-tempered.
I only wish people knew that: then they wouldn’t be so stingy about it,2625,98817," I only wish people knew that: then they wouldn’t be so stingy about it,"
you know—”,2626,98889," you know—”

"
She had quite forgotten the Duchess by this time,2627,98902,"She had quite forgotten the Duchess by this time,"
and was a little startled when she heard her voice close to her ear,2628,98951, and was a little startled when she heard her voice close to her ear.
“You’re thinking about something,2629,99020," “You’re thinking about something,"
my dear,2630,99054," my dear,"
and that makes you forget to talk,2631,99063, and that makes you forget to talk.
I can’t tell you just now what the moral of that is,2632,99098," I can’t tell you just now what the moral of that is,"
but I shall remember it in a bit,2633,99151," but I shall remember it in a bit.”

"
“Perhaps it hasn’t one,2634,99188,"“Perhaps it hasn’t one,"
” Alice ventured to remark,2635,99211,"” Alice ventured to remark.

"
“Tut,2636,99240,"“Tut,"
tut,2637,99245," tut,"
child!” said the Duchess,2638,99250, child!” said the Duchess.
“Everything’s got a moral,2639,99276," “Everything’s got a moral,"
if only you can find it,2640,99303, if only you can find it.
” And she squeezed herself up closer to Alice’s side as she spoke,2641,99328,"” And she squeezed herself up closer to Alice’s side as she spoke.

"
