phrase,id,position,corresponding_text
that you couldn’t cut off a head unless there was a body to cut it off from: that he had never had to do such a thing before,2584,96923," that you couldn’t cut off a head unless there was a body to cut it off from: that he had never had to do such a thing before,"
and he wasn’t going to begin at his time of life,2585,97049," and he wasn’t going to begin at his time of life.

"
The King’s argument was,2586,97101,"The King’s argument was,"
that anything that had a head could be beheaded,2587,97125," that anything that had a head could be beheaded,"
and that you weren’t to talk nonsense,2588,97174," and that you weren’t to talk nonsense.

"
The Queen’s argument was,2589,97215,"The Queen’s argument was,"
that if something wasn’t done about it in less than no time she’d have everybody executed,2590,97240," that if something wasn’t done about it in less than no time she’d have everybody executed,"
all round,2591,97331, all round. (
It was this last remark that had made the whole party look so grave and anxious,2592,97344,"It was this last remark that had made the whole party look so grave and anxious.)

"
Alice could think of nothing else to say but “It belongs to the Duchess: you’d better ask her about it,2593,97427,"Alice could think of nothing else to say but “It belongs to the Duchess: you’d better ask her about it.”

"
“She’s in prison,2594,97533,"“She’s in prison,"
” the Queen said to the executioner: “fetch her here,2595,97550,” the Queen said to the executioner: “fetch her here.
” And the executioner went off like an arrow,2596,97603,"” And the executioner went off like an arrow.

"
The Cat’s head began fading away the moment he was gone,2597,97650,"The Cat’s head began fading away the moment he was gone,"
and,2598,97706," and,"
by the time he had come back with the Duchess,2599,97711," by the time he had come back with the Duchess,"
it had entirely disappeared,2600,97758, it had entirely disappeared;
so the King and the executioner ran wildly up and down looking for it,2601,97787," so the King and the executioner ran wildly up and down looking for it,"
while the rest of the party went back to the game,2602,97858," while the rest of the party went back to the game.
"
CHAPTER IX,2603,97910,"CHAPTER IX.
"
The Mock Turtle’s Story,2604,97922,"The Mock Turtle’s Story

"
“You can’t think how glad I am to see you again,2605,97947,"“You can’t think how glad I am to see you again,"
you dear old thing!” said the Duchess,2606,97995," you dear old thing!” said the Duchess,"
as she tucked her arm affectionately into Alice’s,2607,98034," as she tucked her arm affectionately into Alice’s,"
and they walked off together,2608,98085," and they walked off together.

"
Alice was very glad to find her in such a pleasant temper,2609,98117,"Alice was very glad to find her in such a pleasant temper,"
and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen,2610,98175," and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.

"
“When I’m a Duchess,2611,98294,"“When I’m a Duchess,"
” she said to herself,2612,98314,"” she said to herself, ("
not in a very hopeful tone though,2613,98338,"not in a very hopeful tone though),"
“I won’t have any pepper in my kitchen at all,2614,98373, “I won’t have any pepper in my kitchen at all.
Soup does very well without—Maybe it’s always pepper that makes people hot-tempered,2615,98420," Soup does very well without—Maybe it’s always pepper that makes people hot-tempered,"
” she went on,2616,98505,"” she went on,"
very much pleased at having found out a new kind of rule,2617,98519," very much pleased at having found out a new kind of rule,"
“and vinegar that makes them sour—and camomile that makes them bitter—and—and barley-sugar and such things that make children sweet-tempered,2618,98577, “and vinegar that makes them sour—and camomile that makes them bitter—and—and barley-sugar and such things that make children sweet-tempered.
I only wish people knew that: then they wouldn’t be so stingy about it,2619,98719," I only wish people knew that: then they wouldn’t be so stingy about it,"
you know—”,2620,98791," you know—”

"
She had quite forgotten the Duchess by this time,2621,98804,"She had quite forgotten the Duchess by this time,"
and was a little startled when she heard her voice close to her ear,2622,98853, and was a little startled when she heard her voice close to her ear.
“You’re thinking about something,2623,98922," “You’re thinking about something,"
my dear,2624,98956," my dear,"
and that makes you forget to talk,2625,98965, and that makes you forget to talk.
I can’t tell you just now what the moral of that is,2626,99000," I can’t tell you just now what the moral of that is,"
but I shall remember it in a bit,2627,99053," but I shall remember it in a bit.”

"
“Perhaps it hasn’t one,2628,99090,"“Perhaps it hasn’t one,"
” Alice ventured to remark,2629,99113,"” Alice ventured to remark.

"
“Tut,2630,99142,"“Tut,"
tut,2631,99147," tut,"
child!” said the Duchess,2632,99152, child!” said the Duchess.
“Everything’s got a moral,2633,99178," “Everything’s got a moral,"
if only you can find it,2634,99205, if only you can find it.
” And she squeezed herself up closer to Alice’s side as she spoke,2635,99230,"” And she squeezed herself up closer to Alice’s side as she spoke.

"
Alice did not much like keeping so close to her: first,2636,99298,"Alice did not much like keeping so close to her: first,"
because the Duchess was very ugly,2637,99353, because the Duchess was very ugly;
and secondly,2638,99388," and secondly,"
because she was exactly the right height to rest her chin upon Alice’s shoulder,2639,99402," because she was exactly the right height to rest her chin upon Alice’s shoulder,"
and it was an uncomfortably sharp chin,2640,99483, and it was an uncomfortably sharp chin.
However,2641,99523," However,"
she did not like to be rude,2642,99532," she did not like to be rude,"
so she bore it as well as she could,2643,99561," so she bore it as well as she could.

"
“The game’s going on rather better now,2644,99600,"“The game’s going on rather better now,"
” she said,2645,99639,"” she said,"
by way of keeping up the conversation a little,2646,99650," by way of keeping up the conversation a little.

"
“’Tis so,2647,99700,"“’Tis so,"
” said the Duchess: “and the moral of that is—‘Oh,2648,99709,"” said the Duchess: “and the moral of that is—‘Oh,"
’tis love,2649,99759," ’tis love,"
’tis love,2650,99770," ’tis love,"
that makes the world go round!’”,2651,99781," that makes the world go round!’”

"
“Somebody said,2652,99816,"“Somebody said,"
” Alice whispered,2653,99831,"” Alice whispered,"
“that it’s done by everybody minding their own business!”,2654,99849," “that it’s done by everybody minding their own business!”

"
“Ah,2655,99909,"“Ah,"
well! It means much the same thing,2656,99913," well! It means much the same thing,"
” said the Duchess,2657,99949,"” said the Duchess,"
digging her sharp little chin into Alice’s shoulder as she added,2658,99968," digging her sharp little chin into Alice’s shoulder as she added,"
